age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
221.5,1.063862715,163.1914194,0.039673596,150.9845649,156.47219512922302,163.1914194,169.89301652686083,175.3401801,163.1914194,6.474390443942162
222.5,1.066872639,163.202203,0.039671082,150.9939053,156.48253852546233,163.202203,169.90341060230514,175.349672,163.202203,6.474407977793646
223.5,1.069803036,163.2125835,0.039668635,151.0028889,156.49249525631458,163.2125835,169.91340717079962,175.358787,163.2125835,6.474420402268523
224.5,1.072655401,163.2225779,0.039666254,151.0115315,156.50208157865808,163.2225779,169.92302355605312,175.367542,163.2225779,6.4744282335161865
225.5,1.075431258,163.2322024,0.039663936,151.0198482,156.51131331778802,163.2322024,169.9322759075872,175.3759527,163.2322024,6.4744316291326465
226.5,1.078132156,163.2414722,0.039661679,151.0278532,156.52020516726108,163.2414722,169.9411794991633,175.3840343,163.2414722,6.4744308698838235
227.5,1.080759655,163.2504019,0.039659481,151.0355596,156.52877124400447,163.2504019,169.94974897843352,175.391801,163.2504019,6.474426212395415
228.5,1.083315329,163.2590052,0.039657339,151.0429803,156.5370249700364,163.2590052,169.9579978856032,175.3992664,163.2590052,6.474417714019163
229.5,1.085800751,163.2672954,0.039655252,151.0501271,156.5449790446263,163.2672954,169.96593968194162,175.4064433,163.2672954,6.474405742445441
230.5,1.088217496,163.2752848,0.039653218,151.0570114,156.5526453778626,163.2752848,169.97358661881503,175.4133439,163.2752848,6.474390462186486
231.5,1.090567133,163.2829854,0.039651237,151.0636438,156.56003525344556,163.2829854,169.9809509733982,175.4199799,163.2829854,6.4743723521629395
232.5,1.092851222,163.2904086,0.039649306,151.0700346,156.56715989072046,163.2904086,169.98804389365836,175.4263623,163.2904086,6.474351377446432
233.5,1.095071313,163.297565,0.039647424,151.0761934,156.57402940378435,163.297565,169.99487603342308,175.4325015,163.297565,6.47432779772256
234.5,1.097228939,163.304465,0.039645591,151.0821295,156.58065354747254,163.304465,170.00145800927638,175.4384076,163.304465,6.474302027863815
235.5,1.099325619,163.3111185,0.039643804,151.0878515,156.587042109057,163.3111185,170.00779941346917,175.4440902,163.3111185,6.474273972834773
236.5,1.101362852,163.3175349,0.039642063,151.0933679,156.5932038894705,163.3175349,170.01390982632512,175.4495583,163.3175349,6.4742440075104986
237.5,1.103342119,163.3237231,0.039640367,151.0986866,156.59914738274824,163.3237231,170.01979814157727,175.4548206,163.3237231,6.474212323490378
238.5,1.105264876,163.3296918,0.039638715,151.1038152,156.60488089473455,163.3296918,170.02547304822076,175.4598853,163.3296918,6.474179104298037
239.5,1.107132561,163.3354491,0.039637105,151.1087609,156.6104123286181,163.3354491,170.03094244460934,175.4647604,163.3354491,6.474144346198855
240.0,1.108046193,163.338251,0.039636316,151.1111674,156.61310458236656,163.338251,170.033602686769,175.4671292,163.338251,6.474126531523316
