age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
140.5,-1.992958064,17.88929321,0.147115364,14.35122206,15.659262683741257,17.88929321,21.45497756,26.74837878,17.88929321,2.6317898822918786
141.5,-1.988073505,17.94227168,0.147449967,14.3863999,15.700835381630256,17.94227168,21.52726655,26.85109867,17.94227168,2.6455873671210344
142.5,-1.983541835,17.9953057,0.147769097,14.42195429,15.74266592741651,17.9953057,21.5993141,26.95327681,17.9953057,2.6591500735279525
143.5,-1.979359041,18.04838216,0.148072891,14.45787522,15.784743061985669,18.04838216,21.6711056,27.05490205,18.04838216,2.6724761243040245
144.5,-1.975521156,18.10148804,0.148361495,14.4941525,15.827055460530962,18.10148804,21.74262677,27.15596389,18.10148804,2.68556382733902
145.5,-1.972024258,18.15461039,0.148635067,14.53077581,15.869591673796435,18.15461039,21.81386368,27.25645252,18.15461039,2.698411731676546
146.5,-1.968864465,18.20773639,0.148893769,14.56773463,15.912340277355035,18.20773639,21.88480271,27.35635878,18.20773639,2.711018496065554
147.5,-1.966037938,18.26085325,0.149137776,14.6050183,15.95528966816734,18.26085325,21.95543061,27.45567419,18.26085325,2.723383041567372
148.5,-1.963540872,18.31394832,0.14936727,14.64261599,15.998428232139112,18.31394832,22.02573445,27.55439092,18.31394832,2.7355044634794865
149.5,-1.961369499,18.36700902,0.149582439,14.68051671,16.041744293487533,18.36700902,22.09570166,27.65250183,18.36700902,2.7473820063466
150.5,-1.959520079,18.42002284,0.149783482,14.7187093,16.085226047305515,18.42002284,22.16531999,27.75000043,18.42002284,2.759015159494729
151.5,-1.9579889,18.47297739,0.149970604,14.75718241,16.128861664233288,18.47297739,22.23457754,27.8468809,18.47297739,2.7704035768566437
152.5,-1.956772271,18.52586035,0.15014402,14.79592458,16.17263919230017,18.52586035,22.30346276,27.9431381,18.52586035,2.7815471469076067
153.5,-1.95586652,18.57865951,0.15030395,14.83492412,16.216546653281586,18.57865951,22.37196443,28.03876753,18.57865951,2.7924459100580648
154.5,-1.955267984,18.63136275,0.150450621,14.87416922,16.26057199625096,18.63136275,22.44007167,28.13376538,18.63136275,2.803100095813768
155.5,-1.954973011,18.68395801,0.15058427,14.91364786,16.30470303081839,18.68395801,22.50777397,28.22812848,18.68395801,2.813510177646503
156.5,-1.954977947,18.73643338,0.150705138,14.95334789,16.348927579369107,18.73643338,22.57506113,28.32185435,18.73643338,2.8236767781607064
157.5,-1.955279136,18.788777,0.150813475,14.99325696,16.393233323407287,18.788777,22.6419233,28.41494115,18.788777,2.833600750370075
158.5,-1.955872909,18.84097713,0.150909535,15.03336257,16.437607926320187,18.84097713,22.70835101,28.50738772,18.84097713,2.8432830976339347
